theta,phi,z,dtheta,dphi,dz,ecg,eda
3.448296944257913,0.6760373325262354,6.4248703846447945,0.0,0.0,0.0,0.15770444531719277,0.17748465803903946
3.465981507343656,0.6742801426015321,6.400784444024187,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.15770444531719277,0.17748465803903946
3.483666070429399,0.6725229526768288,6.3766985034035795,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.15770444531719277,0.17748465803903946
3.501350633515142,0.6707657627521255,6.352612562782972,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.15770444531719277,0.17748465803903946
3.519035196600885,0.6690085728274222,6.328526622162364,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.15770444531719277,0.17748465803903946
3.536719759686628,0.6672513829027189,6.304440681541757,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.15770444531719277,0.17748465803903946
3.554404322772371,0.6654941929780156,6.280354740921149,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.15770444531719277,0.17748465803903946
3.572088885858114,0.6637370030533123,6.256268800300542,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.15071155765925368,0.17748465803903946
3.589773448943857,0.661979813128609,6.232182859679934,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.1625117106584384,0.17748465803903946
3.6074580120296,0.6602226232039057,6.208096919059327,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.1625117106584384,0.17748465803903946
3.6251425751153428,0.6584654332792024,6.184010978438719,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.1625117106584384,0.17748465803903946
3.6428271382010857,0.6567082433544991,6.159925037818112,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.17244437256437006,0.17748465803903946
3.6605117012868287,0.6549510534297958,6.135839097197504,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.16509884490171334,0.17748465803903946
3.6781962643725716,0.6531938635050925,6.1117531565768966,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.17393509887806582,0.17748465803903946
3.6958808274583146,0.6514366735803891,6.087667215956289,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.17393509887806582,0.17748465803903946
3.7135653905440575,0.6496794836556858,6.0635812753356815,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.1787963310990866,0.17748465803903946
3.7312499536298005,0.6479222937309825,6.039495334715074,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.16901605751859705,0.18080538379165398
3.7489345167155435,0.6461651038062792,6.015409394094466,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.16901605751859705,0.18417085287383816
3.7666190798012864,0.6444079138815759,5.991323453473859,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.16901605751859705,0.18758136470783068
3.7843036428870294,0.6426507239568726,5.967237512853251,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.16901605751859705,0.1910372187158702
3.8019882059727723,0.6408935340321693,5.943151572232644,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.16901605751859705,0.1945387143201954
3.8196727690585153,0.639136344107466,5.919065631612036,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.17816820979993392,0.19808615094304488
3.8373573321442582,0.6373791541827627,5.894979690991429,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.17816820979993392,0.20167982800665737
3.855041895230001,0.6356219642580594,5.870893750370821,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.17816820979993392,0.2053200449332715
3.872726458315744,0.6338647743333561,5.846807809750214,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.1725061999983444,0.20900710114512588
3.890411021401487,0.6321075844086528,5.822721869129606,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.17847106548515285,0.2127412960644592
3.90809558448723,0.6303503944839495,5.798635928508999,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.17847106548515285,0.21652292911351015
3.925780147572973,0.6285932045592462,5.774549987888391,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.17847106548515285,0.2203522997145174
3.943464710658716,0.6268360146345429,5.7504640472677835,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.17847106548515285,0.22422970728971953
3.961149273744459,0.6250788247098396,5.726378106647176,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.18346454721940458,0.22815545126135525
3.978833836830202,0.6233216347851362,5.702292166026568,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.18346454721940458,0.23212983105166315
3.996518399915945,0.6215644448604329,5.678206225405961,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.18646022728357284,0.23615314608288207
4.014202963001687,0.6198072549357296,5.654120284785353,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.17859315772891052,0.24022569577725048
4.03188752608743,0.6180500650110263,5.630034344164746,0.01768456308574285,-0.0017571899247033067,-0.024085940620607923,0.18745738013772115,0.24434777955700707
