stress_level
3.1633962803816056
3.1617148693305794
3.1591095698937472
3.156504270456915
3.1538989710200824
3.1608711052629745
3.1582658058261424
3.15566050638931
3.1530552069524775
3.1504499075156454
3.146204790336077
3.143599490899245
3.140994191462412
3.13838889202558
3.135783592588748
3.1331782931519156
3.130572993715083
3.127967694278251
3.1248078626944484
3.1198005773998427
3.11719527796301
3.114589978526178
3.092055256779309
3.064929935322201
3.059085988950975
3.056816978076019
3.054547967201063
3.0522789563261075
3.050009945451152
3.047740934576196
3.0440981029716534
3.042765278141131
3.03920170245109
3.0355889839438808
3.0308948948161003
3.031677726423459
3.0334147656250128
3.0315305808090947
3.027645647218181
3.0250194283723113
3.020736735121356
3.01828255573125
3.014476686324374
3.0084829104102964
3.0071917273165254
3.005046534394207
3.0046440187799
3.000662472651436
2.9981869137119785
2.9996108096204344
2.995531514197265
2.997314651618253
2.996805893924948
2.9938564441341726
2.988182411019317
2.987488775053677
2.983567577782145
2.9812819863536326
2.9794371884903224
2.9765668294512855
2.977022073166121
2.974000003574859
2.9715310668130734
2.9684721606493483
2.9692592669808304
2.963920636037218
2.966398956750793
2.960215293011185
2.9902192298474093
3.006009809365699
3.0306769223219545
3.046797423241685
3.081146381681316
3.099383165748688
3.1146191758961783
3.1494643584913975
3.1632920484621687
3.19247796511329
3.2127477773047275
3.232948695571615
3.2558787248465904
3.2768406381813477
3.3147701290755087
3.3371053536363746
3.3560838635863677
3.3741159766274955
3.393786771520331
3.4183830889929907
3.433144877806799
3.464141441819798
3.487694622741158
3.495573635810108
3.5033898099779206
3.517405938824735
3.544594518718088
3.576352574457201
3.597545391730474
3.6213024494033412
3.644229290488228
3.6664440243373058
3.6912349279442105
3.703458868485612
3.732615883410086
3.7494022368832773
3.7744207234788725
3.794979521440388
3.80635348840037
3.8237114374421757
3.843902482251326
3.862475962459284
3.887623451663552
3.909285188827505
3.9214390469667095
3.930367876493552
3.9476497952275293
3.964613872070913
3.995676543713793
4.010875999154136
4.038102810337523
4.074102762867641
4.107186861628717
4.127568686321025
4.151999404104638
4.140005855803183
4.13072368853228
4.1107795527889355
4.089735362140914
4.088743965852035
4.066482213850965
4.047696282837646
4.032409235489039
4.027230980264579
4.02731752346811
4.007074943092441
4.0004200392858245
3.9680838769163587
3.960012752948901
3.939299429566097
3.919830185499152
3.9042195133777042
3.8757465148010453
3.8708734637164612
3.866849930294793
3.8502650174223896
3.840348626012671
3.8233815335897177
3.815567858018219
3.8138521459169277
3.8125539315376784
3.80279851346988
3.7906526842067807
3.777355324951041
3.766645271176503
3.762792606845509
3.7415069065357907
3.7146643710608487
3.698614523014615
3.6916188215375185
3.6568810354969288
3.650205623492883
3.642354247886808
3.614505194119018
3.596982076544377
3.588983428673784
3.5855865003087466
3.5713125516053124
3.5648407228996115
3.559158229814699
3.5364217357961563
3.526640933757676
3.519708332427642
3.499482190977951
3.478169788707696
3.4516783854040156
3.43917850086389
3.430107778218269
