theta,phi,z,dtheta,dphi,dz,ecg,eda
2.620226532717789,0.6921698100037763,1.001029373356104,0.0,0.0,0.0,0.610765896188632,2.6169638960101165
2.658923201103576,0.6741156831765464,1.0125254299609556,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.610765896188632,2.6169638960101165
2.697619869489363,0.6560615563493164,1.0240214865658073,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.610765896188632,2.6169638960101165
2.73631653787515,0.6380074295220864,1.035517543170659,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.610765896188632,2.6169638960101165
2.775013206260937,0.6199533026948565,1.0470135997755106,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.610765896188632,2.6169638960101165
2.813709874646724,0.6018991758676265,1.0585096563803622,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.610765896188632,2.6169638960101165
2.852406543032511,0.5838450490403966,1.0700057129852139,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6082997588534707,2.6169638960101165
2.891103211418298,0.5657909222131666,1.0815017695900655,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6113309226344597,2.6169638960101165
2.929799879804085,0.5477367953859367,1.0929978261949171,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6113309226344597,2.6169638960101165
2.968496548189872,0.5296826685587067,1.1044938827997688,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6113309226344597,2.6169638960101165
3.007193216575659,0.5116285417314768,1.1159899394046204,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6099750549096266,2.6169638960101165
3.045889884961446,0.4935744149042468,1.127485996009472,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6099750549096266,2.6169638960101165
3.084586553347233,0.47552028807701685,1.1389820526143237,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6099750549096266,2.6169638960101165
3.12328322173302,0.4574661612497869,1.1504781092191754,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6099750549096266,2.6169638960101165
3.161979890118807,0.43941203442255694,1.161974165824027,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6099750549096266,2.6169638960101165
3.200676558504594,0.421357907595327,1.1734702224288787,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6099750549096266,2.6169638960101165
3.239373226890381,0.40330378076809703,1.1849662790337303,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6099750549096266,2.6169638960101165
3.278069895276168,0.3852496539408671,1.196462335638582,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6099750549096266,2.6169638960101165
3.316766563661955,0.3671955271136371,1.2079583922434336,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6099750549096266,2.6169638960101165
3.355463232047742,0.34914140028640717,1.2194544488482852,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6099750549096266,2.6169638960101165
3.394159900433529,0.3310872734591772,1.230950505453137,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6099750549096266,2.6169638960101165
3.4328565688193162,0.31303314663194726,1.2424465620579885,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6022222663326066,2.6169638960101165
3.4715532372051032,0.2949790198047173,1.2539426186628402,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.5950085377562837,2.6169638960101165
3.5102499055908902,0.27692489297748735,1.2654386752676918,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6050259355388061,2.6169638960101165
3.5489465739766772,0.2588707661502574,1.2769347318725435,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6050259355388061,2.6169638960101165
3.5876432423624642,0.24081663932302744,1.2884307884773951,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6050259355388061,2.6169638960101165
3.6263399107482512,0.22276251249579748,1.2999268450822468,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6050259355388061,2.6169638960101165
3.6650365791340382,0.20470838566856753,1.3114229016870984,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6050259355388061,2.6169638960101165
3.7037332475198252,0.18665425884133757,1.32291895829195,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6050259355388061,2.6169638960101165
3.7424299159056122,0.16860013201410762,1.3344150148968017,0.03869666838578712,-0.018054126827229948,0.011496056604851654,0.6050259355388061,2.6169638960101165
