0,1,2,3,4,5,6,7
-1.3228968746097651,0.520362834575655,2.5057002773088484,-0.44722533032599493,0.19340706744676575,0.12540294820459164,-2.445863393296218,-1.9771179679294113
-1.3265567149181965,0.5085872135183138,2.536149581515588,-0.9425603875339637,-1.1379216436631072,1.6545134886655413,-2.445863393296218,-1.9771179679294113
-1.3302165552266279,0.49681159246097256,2.5665988857223265,-0.9425603875339637,-1.1379216436631072,1.6545134886655413,-2.445863393296218,-1.9771179679294113
-1.3338763955350592,0.48503597140363147,2.5970481899290645,-0.9425603875339637,-1.1379216436631072,1.6545134886655413,-2.445863393296218,-1.9771179679294113
-1.3337914302354092,0.5061383902009594,2.5808714425264454,-0.4357258418194001,2.5792053095898337,-0.6869648745795462,-2.445863393296218,-1.9771179679294113
-1.3337064649357593,0.5272408089982872,2.5646946951238254,-0.4357258418194001,2.5792053095898337,-0.6869648745795462,-2.2906483152291557,-1.9771179679294113
-1.3336214996361095,0.5483432277956153,2.5485179477212054,-0.4357258418194001,2.5792053095898337,-0.6869648745795462,-2.2906483152291557,-1.9771179679294113
-1.3335365343364596,0.5694456465929432,2.5323412003185855,-0.4357258418194001,2.5792053095898337,-0.6869648745795462,-2.2906483152291557,-1.9771179679294113
-1.3334515690368096,0.590548065390271,2.5161644529159655,-0.4357258418194001,2.5792053095898337,-0.6869648745795462,-2.2906483152291557,-1.9771179679294113
-1.3333666037371599,0.611650484187599,2.4999877055133464,-0.4357258418194001,2.5792053095898337,-0.6869648745795462,-2.2906483152291557,-1.9771179679294113
-1.33328163843751,0.632752902984927,2.483810958110726,-0.4357258418194001,2.5792053095898337,-0.6869648745795462,-2.2906483152291557,-1.9771179679294113
-1.3331966731378602,0.6538553217822549,2.467634210708106,-0.4357258418194001,2.5792053095898337,-0.6869648745795462,-2.2906483152291557,-1.9771179679294113
-1.3331117078382102,0.6749577405795828,2.451457463305486,-0.4357258418194001,2.5792053095898337,-0.6869648745795462,-2.2906483152291557,-1.9771179679294113
